,Name,Label,Formula,Sample,Intensity_x,Unlabeled Fragment,NA Corrected,Intensity_y,NA Corrected with zero,Pool_total,Fractional enrichment
6702,L-Phenylalanine,C13-label-5,C9H11NO2,SAMPLE_4_3,0.0,L-Phenylalanine,0.6006732103068756,0.0,0.6006732103068756,3027140.1948762364,1.984292671094587e-07
6703,L-Phenylalanine,C13-label-6,C9H11NO2,SAMPLE_4_3,0.0,L-Phenylalanine,-0.1331840491687449,0.0,0.0,3027140.1948762364,0.0
6704,L-Phenylalanine,C13-label-7,C9H11NO2,SAMPLE_4_3,0.0,L-Phenylalanine,-0.004439561345148235,0.0,0.0,3027140.1948762364,0.0
6705,Phosphoenolpyruvic acid,C12 PARENT,C3H5O6P,SAMPLE_4_3,15171.43,Phosphoenolpyruvic acid,15927.82551329391,15171.43,15927.82551329391,15930.535310117057,0.9998298991985897
6706,Phosphoenolpyruvic acid,C13-label-1,C3H5O6P,SAMPLE_4_3,0.0,Phosphoenolpyruvic acid,-580.1050399763554,0.0,0.0,15930.535310117057,0.0
6707,Phosphoenolpyruvic acid,C13-label-2,C3H5O6P,SAMPLE_4_3,0.0,Phosphoenolpyruvic acid,-180.28707133330116,0.0,0.0,15930.535310117057,0.0
6708,Phosphoenolpyruvic acid,C13-label-3,C3H5O6P,SAMPLE_4_3,0.0,Phosphoenolpyruvic acid,2.7097968231473266,0.0,2.7097968231473266,15930.535310117057,0.00017010080141038368
6709,Dihydroxyacetone phosphate,C12 PARENT,C3H7O6P,SAMPLE_4_3,15565.47,Dihydroxyacetone phosphate,16346.41455404615,15565.47,16346.41455404615,16349.251812586865,0.9998264594262026
6710,Dihydroxyacetone phosphate,C13-label-1,C3H7O6P,SAMPLE_4_3,0.0,Dihydroxyacetone phosphate,-600.2006295060819,0.0,0.0,16349.251812586865,0.0
6711,Dihydroxyacetone phosphate,C13-label-2,C3H7O6P,SAMPLE_4_3,0.0,Dihydroxyacetone phosphate,-184.90119003475948,0.0,0.0,16349.251812586865,0.0
6712,Dihydroxyacetone phosphate,C13-label-3,C3H7O6P,SAMPLE_4_3,0.0,Dihydroxyacetone phosphate,2.837258540714122,0.0,2.837258540714122,16349.251812586865,0.0001735405737973765
6713,Glycerol 3-phosphate,C12 PARENT,C3H9O6P,SAMPLE_4_3,559849.2,Glycerol 3-phosphate,588114.151833258,559849.2,588114.151833258,588218.2541303568,0.9998230209682072
6714,Glycerol 3-phosphate,C13-label-1,C3H9O6P,SAMPLE_4_3,0.0,Glycerol 3-phosphate,-21768.624857738854,0.0,0.0,588218.2541303568,0.0
6715,Glycerol 3-phosphate,C13-label-2,C3H9O6P,SAMPLE_4_3,0.0,Glycerol 3-phosphate,-6647.898091129649,0.0,0.0,588218.2541303568,0.0
6716,Glycerol 3-phosphate,C13-label-3,C3H9O6P,SAMPLE_4_3,0.0,Glycerol 3-phosphate,104.10229709885876,0.0,104.10229709885876,588218.2541303568,0.00017697903179282894
6717,cis-Aconitic acid,C12 PARENT,C6H6O6,SAMPLE_4_3,227694.0,cis-Aconitic acid,247223.4010891251,227694.0,247223.4010891251,247372.85759136436,0.999395824975729
6718,cis-Aconitic acid,C13-label-1,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,-17273.30454072061,0.0,0.0,247372.85759136436,0.0
6719,cis-Aconitic acid,C13-label-2,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,-2404.9490857816168,0.0,0.0,247372.85759136436,0.0
6720,cis-Aconitic acid,C13-label-3,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,131.9585986645978,0.0,131.9585986645978,247372.85759136436,0.0005334400869580462
6721,cis-Aconitic acid,C13-label-4,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,17.497903574656547,0.0,17.497903574656547,247372.85759136436,7.073493731297458e-05
6722,cis-Aconitic acid,C13-label-5,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,-0.5040454438478306,0.0,0.0,247372.85759136436,0.0
6723,cis-Aconitic acid,C13-label-6,C6H6O6,SAMPLE_4_3,0.0,cis-Aconitic acid,-0.10085484143477484,0.0,0.0,247372.85759136436,0.0
6724,L-Arginine,C12 PARENT,C6H14N4O2,SAMPLE_4_3,935879.9,L-Arginine,1022280.7644595494,935879.9,1022280.7644595494,1022431.141534388,0.9998529220514422
6725,L-Arginine,C13-label-1,C6H14N4O2,SAMPLE_4_3,26575.89,L-Arginine,-56920.74562946465,26575.89,0.0,1022431.141534388,0.0
6726,L-Arginine,C13-label-2,C6H14N4O2,SAMPLE_4_3,0.0,L-Arginine,-3054.397030821952,0.0,0.0,1022431.141534388,0.0
6727,L-Arginine,C13-label-3,C6H14N4O2,SAMPLE_4_3,0.0,L-Arginine,139.19526352112956,0.0,139.19526352112956,1022431.141534388,0.00013614145526928665
6728,L-Arginine,C13-label-4,C6H14N4O2,SAMPLE_4_3,0.0,L-Arginine,11.181811317343241,0.0,11.181811317343241,1022431.141534388,1.0936493288499036e-05
6729,L-Arginine,C13-label-5,C6H14N4O2,SAMPLE_4_3,0.0,L-Arginine,-0.17469540650917814,0.0,0.0,1022431.141534388,0.0
6730,L-Arginine,C13-label-6,C6H14N4O2,SAMPLE_4_3,0.0,L-Arginine,-0.034006865224311233,0.0,0.0,1022431.141534388,0.0
6731,N-Acetyl-L-aspartic acid,C12 PARENT,C6H9NO5,SAMPLE_4_3,49640.59,N-Acetyl-L-aspartic acid,53987.48465286991,49640.59,53987.48465286991,75015.01814696254,0.719689016765984
6732,N-Acetyl-L-aspartic acid,C13-label-1,C6H9NO5,SAMPLE_4_3,0.0,N-Acetyl-L-aspartic acid,-3967.5767356953484,0.0,0.0,75015.01814696254,0.0
6733,N-Acetyl-L-aspartic acid,C13-label-2,C6H9NO5,SAMPLE_4_3,0.0,N-Acetyl-L-aspartic acid,-407.14988656082176,0.0,0.0,75015.01814696254,0.0
6734,N-Acetyl-L-aspartic acid,C13-label-3,C6H9NO5,SAMPLE_4_3,0.0,N-Acetyl-L-aspartic acid,25.33944988041311,0.0,25.33944988041311,75015.01814696254,0.00033779169166859874
6735,N-Acetyl-L-aspartic acid,C13-label-4,C6H9NO5,SAMPLE_4_3,20190.42,N-Acetyl-L-aspartic acid,21002.194044212218,20190.42,21002.194044212218,75015.01814696254,0.2799731915423475
6736,N-Acetyl-L-aspartic acid,C13-label-5,C6H9NO5,SAMPLE_4_3,0.0,N-Acetyl-L-aspartic acid,-610.9808845118278,0.0,0.0,75015.01814696254,0.0
6737,N-Acetyl-L-aspartic acid,C13-label-6,C6H9NO5,SAMPLE_4_3,0.0,N-Acetyl-L-aspartic acid,-201.03104142849298,0.0,0.0,75015.01814696254,0.0
6738,Citrulline,C12 PARENT,C6H13N3O3,SAMPLE_4_3,67031.68,Citrulline,73121.03037389222,67031.68,73121.03037389222,286566.9030749802,0.2551621613985203
6739,Citrulline,C13-label-1,C6H13N3O3,SAMPLE_4_3,0.0,Citrulline,-5881.628022908259,0.0,0.0,286566.9030749802,0.0
6740,Citrulline,C13-label-2,C6H13N3O3,SAMPLE_4_3,200259.6,Citrulline,213398.6905268672,200259.6,213398.6905268672,286566.9030749802,0.7446731923226719
6741,Citrulline,C13-label-3,C6H13N3O3,SAMPLE_4_3,0.0,Citrulline,-12419.549982233872,0.0,0.0,286566.9030749802,0.0
6742,Citrulline,C13-label-4,C6H13N3O3,SAMPLE_4_3,0.0,Citrulline,-974.3577600775303,0.0,0.0,286566.9030749802,0.0
6743,Citrulline,C13-label-5,C6H13N3O3,SAMPLE_4_3,0.0,Citrulline,42.752373628427755,0.0,42.752373628427755,286566.9030749802,0.00014918810640613862
6744,Citrulline,C13-label-6,C6H13N3O3,SAMPLE_4_3,0.0,Citrulline,4.429800592290804,0.0,4.429800592290804,286566.9030749802,1.5458172401478435e-05
6745,Ureidosuccinic acid,C12 PARENT,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6746,Ureidosuccinic acid,C13-label-1,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6747,Ureidosuccinic acid,C13-label-2,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6748,Ureidosuccinic acid,C13-label-3,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6749,Ureidosuccinic acid,C13-label-4,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6750,Ureidosuccinic acid,C13-label-5,C5H8N2O5,SAMPLE_4_3,0.0,Ureidosuccinic acid,0.0,0.0,0.0,0.0,0.0
6751,2-Isopropylmalic acid,C12 PARENT,C7H12O5,SAMPLE_4_3,257180.8,2-Isopropylmalic acid,281949.60535047797,257180.8,281949.60535047797,282036.351677458,0.9996924285594249
6752,2-Isopropylmalic acid,C13-label-1,C7H12O5,SAMPLE_4_3,9491.7,2-Isopropylmalic acid,-12678.08643726095,9491.7,0.0,282036.351677458,0.0
6753,2-Isopropylmalic acid,C13-label-2,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,-2685.6194271851996,0.0,0.0,282036.351677458,0.0
6754,2-Isopropylmalic acid,C13-label-3,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,69.68428960902034,0.0,69.68428960902034,282036.351677458,0.00024707556027640223
6755,2-Isopropylmalic acid,C13-label-4,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,17.062037370990765,0.0,17.062037370990765,282036.351677458,6.049588029880357e-05
6756,2-Isopropylmalic acid,C13-label-5,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,-0.06271220377753904,0.0,0.0,282036.351677458,0.0
6757,2-Isopropylmalic acid,C13-label-6,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,-0.08197046225037384,0.0,0.0,282036.351677458,0.0
6758,2-Isopropylmalic acid,C13-label-7,C7H12O5,SAMPLE_4_3,0.0,2-Isopropylmalic acid,-0.0014459237830087843,0.0,0.0,282036.351677458,0.0
6759,Glucosamine,C12 PARENT,C6H13NO5,SAMPLE_4_3,9145.415,Glucosamine,9952.224698622149,9145.415,9952.224698622149,9957.420336984645,0.999478214418327
6760,Glucosamine,C13-label-1,C6H13NO5,SAMPLE_4_3,0.0,Glucosamine,-737.3016584117531,0.0,0.0,9957.420336984645,0.0
6761,Glucosamine,C13-label-2,C6H13NO5,SAMPLE_4_3,0.0,Glucosamine,-74.68463956924276,0.0,0.0,9957.420336984645,0.0
6762,Glucosamine,C13-label-3,C6H13NO5,SAMPLE_4_3,0.0,Glucosamine,4.719671889687253,0.0,4.719671889687253,9957.420336984645,0.00047398540284144386
6763,Glucosamine,C13-label-4,C6H13NO5,SAMPLE_4_3,0.0,Glucosamine,0.4759664728093244,0.0,0.4759664728093244,9957.420336984645,4.780017883160478e-05
6764,Glucosamine,C13-label-5,C6H13NO5,SAMPLE_4_3,0.0,Glucosamine,-0.016591203850220275,0.0,0.0,9957.420336984645,0.0
6765,D-Glucose,C12 PARENT,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,9.179295191746553e-12,0.0,9.179295191746553e-12,15241.076278328896,6.022734237475396e-16
6766,D-Glucose,C13-label-1,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,1.2975352350346108e-11,0.0,1.2975352350346108e-11,15241.076278328896,8.513409495099507e-16
6767,D-Glucose,C13-label-2,C6H12O6,SAMPLE_4_3,14335.55,D-Glucose,15235.194328683425,14335.55,15235.194328683425,15241.076278328896,0.9996140725537976
6768,D-Glucose,C13-label-3,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,-739.8112374838264,0.0,0.0,15241.076278328896,0.0
6769,D-Glucose,C13-label-4,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,-165.70239226029477,0.0,0.0,15241.076278328896,0.0
6770,D-Glucose,C13-label-5,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,4.684967948545979,0.0,4.684967948545979,15241.076278328896,0.0003073908865089455
6771,D-Glucose,C13-label-6,C6H12O6,SAMPLE_4_3,0.0,D-Glucose,1.1969816969036653,0.0,1.1969816969036653,15241.076278328896,7.85365596920238e-05
6772,L-Tyrosine,C12 PARENT,C9H11NO3,SAMPLE_4_3,1076714.0,L-Tyrosine,1205431.5866464435,1076714.0,1205431.5866464435,1220324.8839901413,0.9877956292303074
6773,L-Tyrosine,C13-label-1,C9H11NO3,SAMPLE_4_3,89848.19,L-Tyrosine,-28657.885170634243,89848.19,0.0,1220324.8839901413,0.0
6774,L-Tyrosine,C13-label-2,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,-10495.173850481586,0.0,0.0,1220324.8839901413,0.0
6775,L-Tyrosine,C13-label-3,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,241.52395667964385,0.0,241.52395667964385,1220324.8839901413,0.00019791775112372047
6776,L-Tyrosine,C13-label-4,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,42.510884148632485,0.0,42.510884148632485,1220324.8839901413,3.48357103148082e-05
6777,L-Tyrosine,C13-label-5,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,-0.22084600986891975,0.0,0.0,1220324.8839901413,0.0
6778,L-Tyrosine,C13-label-6,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,-0.14987635996736598,0.0,0.0,1220324.8839901413,0.0
6779,L-Tyrosine,C13-label-7,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,-0.002180422094848691,0.0,0.0,1220324.8839901413,0.0
6780,L-Tyrosine,C13-label-8,C9H11NO3,SAMPLE_4_3,14268.13,L-Tyrosine,14609.262502869502,14268.13,14609.262502869502,1220324.8839901413,0.011971617308254058
6781,L-Tyrosine,C13-label-9,C9H11NO3,SAMPLE_4_3,0.0,L-Tyrosine,-255.57977877893939,0.0,0.0,1220324.8839901413,0.0
6782,Sorbitol,C12 PARENT,C6H14O6,SAMPLE_4_3,908042.5,Sorbitol,987109.5608010117,908042.5,987109.5608010117,987144.2875975489,0.9999648209517358
6783,Sorbitol,C13-label-1,C6H14O6,SAMPLE_4_3,43430.98,Sorbitol,-23451.49109420818,43430.98,0.0,987144.2875975489,0.0
6784,Sorbitol,C13-label-2,C6H14O6,SAMPLE_4_3,5007.848,Sorbitol,-7008.356528726835,5007.848,0.0,987144.2875975489,0.0
6785,Sorbitol,C13-label-3,C6H14O6,SAMPLE_4_3,0.0,Sorbitol,-203.0482856326459,0.0,0.0,987144.2875975489,0.0
6786,Sorbitol,C13-label-4,C6H14O6,SAMPLE_4_3,0.0,Sorbitol,31.668024005366167,0.0,31.668024005366167,987144.2875975489,3.208044092767619e-05
6787,Sorbitol,C13-label-5,C6H14O6,SAMPLE_4_3,0.0,Sorbitol,3.0587725317887045,0.0,3.0587725317887045,987144.2875975489,3.098607336555588e-06
6788,Sorbitol,C13-label-6,C6H14O6,SAMPLE_4_3,0.0,Sorbitol,-0.043704194483231436,0.0,0.0,987144.2875975489,0.0
6789,3-Phosphoglyceric acid,C12 PARENT,C3H7O7P,SAMPLE_4_3,90668.34,3-Phosphoglyceric acid,95446.38712922439,90668.34,95446.38712922439,95466.25748474016,0.9997918599090475
6790,3-Phosphoglyceric acid,C13-label-1,C3H7O7P,SAMPLE_4_3,0.0,3-Phosphoglyceric acid,-3542.405054788003,0.0,0.0,95466.25748474016,0.0
6791,3-Phosphoglyceric acid,C13-label-2,C3H7O7P,SAMPLE_4_3,0.0,3-Phosphoglyceric acid,-1265.777406820394,0.0,0.0,95466.25748474016,0.0
6792,3-Phosphoglyceric acid,C13-label-3,C3H7O7P,SAMPLE_4_3,0.0,3-Phosphoglyceric acid,19.870355515765713,0.0,19.870355515765713,95466.25748474016,0.00020814009095246975
6793,Citric acid,C12 PARENT,C6H8O7,SAMPLE_4_3,505657.6,Citric acid,550514.0240516358,505657.6,550514.0240516358,908096.6141473921,0.6062284733530374
6794,Citric acid,C13-label-1,C6H8O7,SAMPLE_4_3,25592.62,Citric acid,-11291.972908335989,25592.62,0.0,908096.6141473921,0.0
6795,Citric acid,C13-label-2,C6H8O7,SAMPLE_4_3,143127.9,Citric acid,144334.1243231913,143127.9,144334.1243231913,908096.6141473921,0.15894137482134096
6796,Citric acid,C13-label-3,C6H8O7,SAMPLE_4_3,26043.66,Citric acid,20061.846056614326,26043.66,20061.846056614326,908096.6141473921,0.022092193434120777
6797,Citric acid,C13-label-4,C6H8O7,SAMPLE_4_3,136771.2,Citric acid,139489.40240613077,136771.2,139489.40240613077,908096.6141473921,0.15360634566080478
6798,Citric acid,C13-label-5,C6H8O7,SAMPLE_4_3,56070.26,Citric acid,53697.21730981987,56070.26,53697.21730981987,908096.6141473921,0.059131612730696004
6799,Citric acid,C13-label-6,C6H8O7,SAMPLE_4_3,0.0,Citric acid,-2777.448441280418,0.0,0.0,908096.6141473921,0.0
6800,D-Erythrose 4-phosphate,C12 PARENT,C4H9O7P,SAMPLE_4_3,8384.901,D-Erythrose 4-phosphate,8928.52440297778,8384.901,8928.52440297778,16378.436567478162,0.5451389921249689
6801,D-Erythrose 4-phosphate,C13-label-2,C4H9O7P,SAMPLE_4_3,0.0,D-Erythrose 4-phosphate,-114.62987871806796,0.0,0.0,16378.436567478162,0.0
6802,D-Erythrose 4-phosphate,C13-label-3,C4H9O7P,SAMPLE_4_3,7231.446999999999,D-Erythrose 4-phosphate,7449.9121645003825,7231.446999999999,7449.9121645003825,16378.436567478162,0.45486100787503114
6803,D-Erythrose 4-phosphate,C13-label-4,C4H9O7P,SAMPLE_4_3,0.0,D-Erythrose 4-phosphate,-112.3317285445475,0.0,0.0,16378.436567478162,0.0
6804,Glycine,C12 PARENT,C2H5NO2,SAMPLE_4_4,890309.2,Glycine,918787.8699000443,890309.2,918787.8699000443,918787.8699000443,1.0
6805,Glycine,C13-label-1,C2H5NO2,SAMPLE_4_4,24053.49,Glycine,-542.6302600629915,24053.49,0.0,918787.8699000443,0.0
6806,Glycine,C13-label-2,C2H5NO2,SAMPLE_4_4,0.0,Glycine,-3817.179382062262,0.0,0.0,918787.8699000443,0.0
6807,Pyruvic acid,C12 PARENT,C3H4O3,SAMPLE_4_4,298470.8,Pyruvic acid,311054.14558169444,298470.8,311054.14558169444,311077.9398946421,0.9999235101243253
6808,Pyruvic acid,C13-label-1,C3H4O3,SAMPLE_4_4,0.0,Pyruvic acid,-10912.701359788558,0.0,0.0,311077.9398946421,0.0
6809,Pyruvic acid,C13-label-2,C3H4O3,SAMPLE_4_4,0.0,Pyruvic acid,-1701.6447531184274,0.0,0.0,311077.9398946421,0.0
6810,Pyruvic acid,C13-label-3,C3H4O3,SAMPLE_4_4,0.0,Pyruvic acid,23.794312947666718,0.0,23.794312947666718,311077.9398946421,7.648987567464775e-05
6811,L-Alanine,C12 PARENT,C3H7NO2,SAMPLE_4_4,1732436.0,L-Alanine,1808462.5207736131,1732436.0,1808462.5207736131,1808462.5207736131,1.0
6812,L-Alanine,C13-label-1,C3H7NO2,SAMPLE_4_4,64032.66,L-Alanine,-3894.7781124451635,64032.66,0.0,1808462.5207736131,0.0
6813,L-Alanine,C13-label-2,C3H7NO2,SAMPLE_4_4,0.0,L-Alanine,-7992.025787608807,0.0,0.0,1808462.5207736131,0.0
6814,L-Alanine,C13-label-3,C3H7NO2,SAMPLE_4_4,0.0,L-Alanine,-130.07141903042222,0.0,0.0,1808462.5207736131,0.0
6815,L-Lactic acid,C12 PARENT,C3H6O3,SAMPLE_4_4,35600000.0,L-Lactic acid,37112006.8984831,35600000.0,37112006.8984831,37633019.916147254,0.9861554289603901
6816,L-Lactic acid,C13-label-1,C3H6O3,SAMPLE_4_4,1497974.0,L-Lactic acid,231251.52151913816,1497974.0,231251.52151913816,37633019.916147254,0.006144910029394551
6817,L-Lactic acid,C13-label-2,C3H6O3,SAMPLE_4_4,205634.1,L-Lactic acid,-30616.375358481826,205634.1,0.0,37633019.916147254,0.0
6818,L-Lactic acid,C13-label-3,C3H6O3,SAMPLE_4_4,296065.0,L-Lactic acid,289761.4961450147,296065.0,289761.4961450147,37633019.916147254,0.007699661010215296
6819,L-Serine,C12 PARENT,C3H7NO3,SAMPLE_4_4,2746098.0,L-Serine,2873504.650294144,2746098.0,2873504.650294144,2873504.650294144,1.0
6820,L-Serine,C13-label-1,C3H7NO3,SAMPLE_4_4,100077.0,L-Serine,-8798.996207322303,100077.0,0.0,2873504.650294144,0.0
6821,L-Serine,C13-label-2,C3H7NO3,SAMPLE_4_4,9855.636,L-Serine,-8215.685604324734,9855.636,0.0,2873504.650294144,0.0
6822,L-Serine,C13-label-3,C3H7NO3,SAMPLE_4_4,0.0,L-Serine,-472.31657533224404,0.0,0.0,2873504.650294144,0.0
6823,Glyceric acid,C12 PARENT,C3H6O4,SAMPLE_4_4,1125120.0,Glyceric acid,1175727.9606342097,1125120.0,1175727.9606342097,1194693.8409515636,0.984124903245297
6824,Glyceric acid,C13-label-1,C3H6O4,SAMPLE_4_4,59057.56,Glyceric acid,18965.880317353767,59057.56,18965.880317353767,1194693.8409515636,0.015875096754702948
6825,Glyceric acid,C13-label-2,C3H6O4,SAMPLE_4_4,0.0,Glyceric acid,-10222.99632545267,0.0,0.0,1194693.8409515636,0.0
6826,Glyceric acid,C13-label-3,C3H6O4,SAMPLE_4_4,0.0,Glyceric acid,-342.3778163800678,0.0,0.0,1194693.8409515636,0.0
6827,Uracil,C12 PARENT,C4H4N2O2,SAMPLE_4_4,73953.8,Uracil,78312.53175588854,73953.8,78312.53175588854,78322.13155150306,0.9998774318902671
6828,Uracil,C13-label-1,C4H4N2O2,SAMPLE_4_4,0.0,Uracil,-4145.259070364019,0.0,0.0,78322.13155150306,0.0
6829,Uracil,C13-label-2,C4H4N2O2,SAMPLE_4_4,0.0,Uracil,-223.06171482349643,0.0,0.0,78322.13155150306,0.0
6830,Uracil,C13-label-3,C4H4N2O2,SAMPLE_4_4,0.0,Uracil,8.778386097524143,0.0,8.778386097524143,78322.13155150306,0.00011208053105336712
6831,Uracil,C13-label-4,C4H4N2O2,SAMPLE_4_4,0.0,Uracil,0.8214095169995067,0.0,0.8214095169995067,78322.13155150306,1.0487578679588978e-05
6832,Creatinine,C12 PARENT,C4H7N3O,SAMPLE_4_4,70552.5,Creatinine,74834.41124036754,70552.5,74834.41124036754,74838.80467033124,0.9999412947603444
6833,Creatinine,C13-label-1,C4H7N3O,SAMPLE_4_4,0.0,Creatinine,-4232.16432090435,0.0,0.0,74838.80467033124,0.0
6834,Creatinine,C13-label-2,C4H7N3O,SAMPLE_4_4,0.0,Creatinine,-54.136135911378744,0.0,0.0,74838.80467033124,0.0
6835,Creatinine,C13-label-3,C4H7N3O,SAMPLE_4_4,0.0,Creatinine,4.154738690083297,0.0,4.154738690083297,74838.80467033124,5.551583444424498e-05
6836,Creatinine,C13-label-4,C4H7N3O,SAMPLE_4_4,0.0,Creatinine,0.2386912736228213,0.0,0.2386912736228213,74838.80467033124,3.1894052112973817e-06
6837,L-Proline,C12 PARENT,C5H9NO2,SAMPLE_4_4,1797934.0,L-Proline,1919780.617016626,1797934.0,1919780.617016626,1984156.2883445101,0.9675551408394365
6838,L-Proline,C13-label-1,C5H9NO2,SAMPLE_4_4,112843.2,L-Proline,1660.4130707986105,112843.2,1660.4130707986105,1984156.2883445101,0.0008368358281816518
6839,L-Proline,C13-label-2,C5H9NO2,SAMPLE_4_4,0.0,L-Proline,-10602.10667197779,0.0,0.0,1984156.2883445101,0.0
6840,L-Proline,C13-label-3,C5H9NO2,SAMPLE_4_4,0.0,L-Proline,-93.17748708116244,0.0,0.0,1984156.2883445101,0.0
6841,L-Proline,C13-label-4,C5H9NO2,SAMPLE_4_4,0.0,L-Proline,30.619096253954567,0.0,30.619096253954567,1984156.2883445101,1.543179659476409e-05
6842,L-Proline,C13-label-5,C5H9NO2,SAMPLE_4_4,62074.77,L-Proline,62684.63916083148,62074.77,62684.63916083148,1984156.2883445101,0.03159259153578708
6843,Fumaric acid,C12 PARENT,C4H4O4,SAMPLE_4_4,258102.9,Fumaric acid,272657.9788206357,258102.9,272657.9788206357,472913.99480922206,0.5765487632283508
6844,Fumaric acid,C13-label-1,C4H4O4,SAMPLE_4_4,11878.03,Fumaric acid,-291.6846086387862,11878.03,0.0,472913.99480922206,0.0
6845,Fumaric acid,C13-label-2,C4H4O4,SAMPLE_4_4,30639.22,Fumaric acid,29296.091874180882,30639.22,29296.091874180882,472913.99480922206,0.06194803324862314
6846,Fumaric acid,C13-label-3,C4H4O4,SAMPLE_4_4,28840.91,Fumaric acid,28651.468199303155,28840.91,28651.468199303155,472913.99480922206,0.060584944649103536
6847,Fumaric acid,C13-label-4,C4H4O4,SAMPLE_4_4,141479.6,Fumaric acid,142308.45591510236,141479.6,142308.45591510236,472913.99480922206,0.3009182588739226
6848,L-Valine,C12 PARENT,C5H11NO2,SAMPLE_4_4,13500000.0,L-Valine,14419225.172321891,13500000.0,14419225.172321891,14419236.605344865,0.9999992070992878
6849,L-Valine,C13-label-1,C5H11NO2,SAMPLE_4_4,816136.2,L-Valine,-24719.85073325507,816136.2,0.0,14419236.605344865,0.0
6850,L-Valine,C13-label-2,C5H11NO2,SAMPLE_4_4,73137.44,L-Valine,-1629.7311222364758,73137.44,0.0,14419236.605344865,0.0
6851,L-Valine,C13-label-3,C5H11NO2,SAMPLE_4_4,0.0,L-Valine,-3581.499775614353,0.0,0.0,14419236.605344865,0.0
6852,L-Valine,C13-label-4,C5H11NO2,SAMPLE_4_4,0.0,L-Valine,-32.23368546200648,0.0,0.0,14419236.605344865,0.0
6853,L-Valine,C13-label-5,C5H11NO2,SAMPLE_4_4,0.0,L-Valine,11.433022973387875,0.0,11.433022973387875,14419236.605344865,7.929007121743136e-07
6854,Succinic acid,C12 PARENT,C4H6O4,SAMPLE_4_4,143000000.0,Succinic acid,151109463.05136412,143000000.0,151109463.05136412,157593858.2005663,0.9588537572260614
6855,Succinic acid,C13-label-1,C4H6O4,SAMPLE_4_4,6844342.0,Succinic acid,68764.98080641446,6844342.0,68764.98080641446,157593858.2005663,0.0004363430249857755
6856,Succinic acid,C13-label-2,C4H6O4,SAMPLE_4_4,1800560.0,Succinic acid,544443.9012317656,1800560.0,544443.9012317656,157593858.2005663,0.0034547279154677696
6857,Succinic acid,C13-label-3,C4H6O4,SAMPLE_4_4,234851.4,Succinic acid,169790.2876839546,234851.4,169790.2876839546,157593858.2005663,0.001077391527960856
6858,Succinic acid,C13-label-4,C4H6O4,SAMPLE_4_4,5652832.0,Succinic acid,5701395.979480022,5652832.0,5701395.979480022,157593858.2005663,0.03617778030552421
6859,L-Threonine,C12 PARENT,C4H9NO3,SAMPLE_4_4,6731722.0,L-Threonine,7125247.694549981,6731722.0,7125247.694549981,7125435.448253115,0.9999736502134504
6860,L-Threonine,C13-label-1,C4H9NO3,SAMPLE_4_4,308217.7,L-Threonine,-37193.884718656016,308217.7,0.0,7125435.448253115,0.0
6861,L-Threonine,C13-label-2,C4H9NO3,SAMPLE_4_4,0.0,L-Threonine,-47723.966714053735,0.0,0.0,7125435.448253115,0.0
6862,L-Threonine,C13-label-3,C4H9NO3,SAMPLE_4_4,0.0,L-Threonine,-583.6115032502154,0.0,0.0,7125435.448253115,0.0
6863,L-Threonine,C13-label-4,C4H9NO3,SAMPLE_4_4,0.0,L-Threonine,187.75370313387398,0.0,187.75370313387398,7125435.448253115,2.6349786549522953e-05
6864,Purine,C12 PARENT,C5H4N4,SAMPLE_4_4,0.0,Purine,0.0,0.0,0.0,0.0,0.0
